OID_,FID_BLM_AK,OBJECTID,AGENCY_NAM,ADMIN_AGEN,ADMIN_UNIT,ADMIN_UN_1,ADMIN_DEPT,ADMIN_DE_1,ADMIN_ST,Date_Proce,Shape_Leng,Shape_Area,FID_19a_wc,FID_Subuni,Region,UnitSub,SubLabel,SubLetter,Shape_Le_1,Shape_Ar_1,SqMi,FID_19Awca,Id,sqMi_1,Name,sqMi_calc
549,178647,178648,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,2673.534203040000193,86930.759999300003983,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.007659007591490
550,178648,178649,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,2203.019684440000219,18873.234999600001174,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001662603931790
551,178649,178650,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,299.377298947123620,683.584999964907865,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000060215336199
552,178650,178651,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,284.463465785771234,728.379999760799137,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000063906695964
553,178651,178652,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,159.191755755022683,255.905000024549736,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000022450090728
554,178652,178653,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,435.141394227276578,5652.439999719999832,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000495512342122
555,178653,178654,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,457.760335084120698,5758.854999780000071,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000504969816009
556,178654,178655,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,235.827788731490330,455.470000141225626,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000039926946780
557,178655,178656,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,265.348076359112156,793.184999979250165,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000069533514673
558,178656,178657,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1938.978793909999922,83141.460000399994897,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.007336749717830
559,178657,178658,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1056.157308809999904,37962.365000400001009,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.003336044062270
560,178658,178659,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1605.014586270000109,10681.219998099999430,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000936793448480
561,178659,178660,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,416.564820228676695,890.210000040344994,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000078041254747
562,178660,178661,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,209.076573947306514,256.979999894723335,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000022527691000
563,178661,178662,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,347.004184951307593,410.129999917819987,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000035953343524
564,178662,178663,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,238.187827213085171,263.780000094585148,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000023123553187
565,178663,178664,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,119.373490734450002,119.975000005401654,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000010515896702
566,178664,178665,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1417.930623680000053,13138.340001000000484,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001151630963520
567,178717,178718,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,2195.948353870000119,87687.239998799996101,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.007817216940330
568,178718,178719,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,2864.069169330000022,155590.535000000003492,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.013886563119500
569,178719,178720,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,164.504041272943311,714.389999986104613,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000063746232581
570,178720,178721,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,2658.926600570000119,54889.150000200002978,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.004868253409640
571,178721,178722,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1311.431916940000065,79908.915000299995882,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.007093310260680
572,178722,178723,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1056.566565739999987,15794.514999499999249,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001387992951790
573,178723,178724,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,60.383132994130769,51.174999965354800,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000004497611818
574,178724,178725,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,63.614787296108744,115.430000005550681,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000010143894161
575,178725,178726,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,740.754792294797880,4167.460000869999931,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000366190031101
576,178726,178727,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,613.460916444594432,3134.944999499999994,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000275109866083
577,178727,178728,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,236.069649504002427,224.309999913498814,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000019669781039
578,178728,178729,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,600.972958923750753,1198.309999809999908,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000105076743374
579,178729,178730,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,353.652664421730833,3466.520000099999834,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000304640534390
580,178730,178731,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,412.229858767385736,2975.754999960000077,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000261493076360
581,178731,178732,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1716.761163420000003,7158.724998100000448,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000628857857438
582,178732,178733,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,101.349054171587824,486.834999917969128,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000042854694166
583,178733,178734,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,787.978269267335577,2485.334999220000100,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000218780996372
584,178734,178735,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,3311.541976930000146,13865.934999099999914,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001221119548130
585,178735,178736,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,612.244156776419800,3587.139999340000031,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000315490476837
586,178736,178737,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,187.992588679714288,223.800000013783574,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000019668432333
587,178737,178738,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,338.888605866149362,1546.679999940000016,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000135915218275
588,178738,178739,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1051.719392669999934,10573.850000300000829,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000929157992855
589,178739,178740,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,3144.394074960000125,90975.620001200004481,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.008007099453040
590,178740,178741,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,3987.213125740000123,41069.910001700001885,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.003613423350040
591,178856,178857,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1426.376984290000109,5067.009998210000049,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000447459816116
592,178865,178866,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,734.858220602825668,3527.910000389999823,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000310566002614
593,178866,178867,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,566.122990189457141,3486.974999980000121,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000306948605649
594,178867,178868,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,885.386371200039775,13804.494999700000335,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001214607552660
595,178868,178869,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1209.196610169999985,14861.165000400000281,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001307295406100
596,178869,178870,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,30.558318928216252,29.180000009834767,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000002566788848
597,178873,178874,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,705.022888670363500,6320.805000149999614,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000559147045807
598,178874,178875,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,181.713141872967867,648.974999960698142,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000057407549129
599,178875,178876,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,9302.055564930000401,168223.619995999993989,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.014789563421600
600,178876,178877,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,340.542991524443323,1194.459999850000031,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000105665431959
601,178877,178878,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,324.110817450325726,2551.654999830000179,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000225724148846
602,178878,178879,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,596.324688332835422,1968.834999800000105,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000173457593943
603,178879,178880,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,171.831865462427857,397.349999967962503,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000035005838727
604,178880,178881,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,188.673036236179144,463.399999934248626,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000040823871727
605,178881,178882,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,376.041385219271433,992.710000285469050,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000087450742972
606,178882,178883,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,380.038184547855906,1192.409999929999913,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000105043204355
607,178883,178884,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,200.693516937292543,739.225000115111470,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000065112446488
608,178884,178885,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,641.002745534161022,1798.720000459999937,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000158433702700
609,178885,178886,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,4505.697945259999869,50067.150003100003232,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.004409479094490
610,178886,178887,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1386.059421559999919,13475.804999899999530,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001187248222860
611,178887,178888,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,464.142582234850977,12121.904999799999132,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001068150621630
612,178888,178889,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,3054.555355959999815,35188.310000500001479,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.003092917427420
613,178889,178890,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,5619.047097310000026,136320.780002000014065,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.011986255658700
614,178890,178891,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,403.846686655946939,939.565000563338572,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000082594900253
615,178891,178892,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,1197.280214379999961,3968.235000210000180,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000348771602631
616,178892,178893,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,317.892748479102693,403.784999908469388,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000035472125270
617,178893,178894,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,470.488136935126420,739.275000447407365,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000064903196169
618,178894,178895,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,694.471480431321538,2250.390000649999820,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000197565064703
619,178895,178896,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,147.286811772306464,281.509999950006602,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000024711881189
620,178896,178897,Undetermined,UND, , ,Undetermined,UND,AK,7/12/2023 0:00:00,3615.864245769999798,20775.375001299998985,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001824761193110
